Keyword,Avg_Searches,Avg_Clicks,Competition,Google_Searches,Source_File
Pumpkin Decor,1075.0,1097.0,623714.0,,gpt.csv
antique oil painting,1071.0,1039.0,59555.0,1900.0,gpt.csv
forest wall art,1071.0,1065.0,284600.0,590.0,gpt.csv
neutral wall art,1071.0,1044.0,378591.0,2400.0,gpt.csv
dorm wall art,1064.0,1064.0,1377100.0,480.0,gpt.csv
gothic wall decor,1058.0,942.0,375798.0,,gpt.csv
dorm room decor,1058.0,1062.0,1495254.0,5400.0,gpt.csv
vintage artwork,1057.0,1057.0,282620.0,,gpt.csv
birth month flower,1054.0,1200.0,59861.0,,gpt.csv
horse wall art,1053.0,1084.0,121861.0,1900.0,gpt.csv
easter bunny,1043.0,1022.0,361165.0,90500.0,gpt.csv
pokemon wall art,1041.0,1328.0,27976.0,1000.0,gpt.csv
watercolor landscape,1040.0,1258.0,230808.0,,gpt.csv
botanical print,1038.0,1079.0,438279.0,3600.0,gpt.csv
banksy wall art,1037.0,1066.0,7906.0,1000.0,gpt.csv
acrylic wall art,1037.0,1075.0,424377.0,1600.0,gpt.csv
valentine wall art gift,1034.0,816.0,131158.0,,gpt.csv
world map wall art,1027.0,1021.0,25194.0,1900.0,gpt.csv
custom quote wall art,1022.0,1014.0,36668.0,390.0,gpt.csv
rest,1017.0,1064.0,85109.0,,gpt.csv
wall art mockup,1016.0,1398.0,340210.0,390.0,gpt.csv
digital art download,1016.0,1087.0,6343808.0,,gpt.csv
bauhaus wall art,1011.0,1032.0,20712.0,390.0,gpt.csv
coffee gifts,1005.0,999.0,1649060.0,,gpt.csv
art poster,998.0,1093.0,3029909.0,8100.0,gpt.csv
bird of paradise,997.0,1141.0,11517.0,,gpt.csv
dimensional wall art,996.0,993.0,6003.0,1000.0,gpt.csv
afrocentric wall art,995.0,992.0,18194.0,210.0,gpt.csv
home decor wall art for living room,995.0,957.0,4133649.0,,gpt.csv
bar cart prints,993.0,1008.0,61518.0,,gpt.csv
beach house decor,993.0,991.0,202409.0,2400.0,gpt.csv
watercolor print,993.0,978.0,873162.0,,gpt.csv
blue heron wall art,989.0,987.0,6334.0,390.0,gpt.csv
soccer wall art,984.0,982.0,51817.0,390.0,gpt.csv
palestine wall art,983.0,1266.0,5889.0,260.0,gpt.csv
quote wall art,982.0,989.0,797874.0,880.0,gpt.csv
bird print,974.0,1033.0,243358.0,,gpt.csv
valentines decor,973.0,755.0,561137.0,,gpt.csv
cheetah wall art,970.0,967.0,40609.0,,gpt.csv
aesthetic wall art,970.0,889.0,587622.0,720.0,gpt.csv
abstract art print,970.0,1002.0,972833.0,3600.0,gpt.csv
princess wall art,969.0,965.0,82951.0,260.0,gpt.csv
fall wall art,966.0,979.0,587040.0,1600.0,gpt.csv
boho home decor,962.0,783.0,993844.0,2400.0,gpt.csv
sleep,953.0,1405.0,226797.0,246000.0,gpt.csv
skateboard wall art,949.0,871.0,11371.0,5400.0,gpt.csv
throw pillow cover,944.0,907.0,265294.0,14800.0,gpt.csv
black art canvas wall art,943.0,977.0,224794.0,,gpt.csv
quote,941.0,1042.0,1875879.0,550000.0,gpt.csv
desert wall art,939.0,964.0,90489.0,720.0,gpt.csv
rustic home decor,938.0,916.0,1248042.0,3600.0,gpt.csv
girly wall art,937.0,972.0,222705.0,320.0,gpt.csv
coastal print,921.0,914.0,370587.0,,gpt.csv
bookish wall art,915.0,910.0,63072.0,880.0,gpt.csv
man cave decor,913.0,868.0,399637.0,3600.0,gpt.csv
christmas print,910.0,1012.0,1564888.0,2900.0,gpt.csv
kaws wall art,904.0,916.0,1462.0,1000.0,gpt.csv
apartment wall art,904.0,898.0,124317.0,480.0,gpt.csv
playroom wall art,903.0,933.0,115065.0,720.0,gpt.csv
mid century decor,903.0,865.0,486600.0,1900.0,gpt.csv
mandala wall art,901.0,931.0,58940.0,1300.0,gpt.csv
bar wall art,898.0,869.0,330481.0,590.0,gpt.csv
philadelphia wall art,896.0,853.0,13765.0,390.0,gpt.csv
halloween wall art,893.0,1148.0,763169.0,1600.0,gpt.csv
basketball wall art,891.0,896.0,70011.0,590.0,gpt.csv
coffee bar decor,889.0,879.0,52092.0,,gpt.csv
beachy wall art,888.0,885.0,28646.0,2400.0,gpt.csv
Christmas Art,888.0,821.0,3187332.0,,gpt.csv
large wall art oversized horizontal,883.0,837.0,6771.0,,gpt.csv
texas wall art,881.0,863.0,66852.0,590.0,gpt.csv
small wall art,881.0,987.0,166204.0,880.0,gpt.csv
halloween wall art digital,880.0,439.0,709572.0,,gpt.csv
piece wall art,879.0,889.0,112482.0,320.0,gpt.csv
lamb,877.0,1071.0,77785.0,,gpt.csv
christian home decor,875.0,1070.0,533723.0,,gpt.csv
shower curtain boho,873.0,867.0,17567.0,6600.0,gpt.csv
downloadable wall art,866.0,999.0,271159.0,110.0,gpt.csv
three piece wall art,864.0,982.0,3700.0,3600.0,gpt.csv
he is risen,863.0,842.0,35161.0,60500.0,gpt.csv
digital art print,863.0,899.0,7379573.0,720.0,gpt.csv
monet wall art,859.0,848.0,23195.0,390.0,gpt.csv
spring frame tv art,858.0,933.0,25746.0,90.0,gpt.csv
book wall art,856.0,849.0,309296.0,880.0,gpt.csv
winter art,856.0,738.0,715340.0,2400.0,gpt.csv
vintage home gift,853.0,824.0,1397758.0,,gpt.csv
flower wall art,852.0,957.0,1270029.0,1300.0,gpt.csv
easter wall art,849.0,768.0,189570.0,390.0,gpt.csv
front porch decor,847.0,844.0,79355.0,8100.0,gpt.csv
midcentury modern wall art,847.0,775.0,83012.0,210.0,gpt.csv
victorian decor,835.0,939.0,241663.0,2400.0,gpt.csv
crochet coasters,830.0,1048.0,19896.0,14800.0,gpt.csv
light blue wall art,830.0,874.0,41070.0,390.0,gpt.csv
dental wall art,827.0,817.0,9301.0,140.0,gpt.csv
decoration,827.0,709.0,3056325.0,18100.0,gpt.csv
birthday clipart,814.0,897.0,206374.0,22200.0,gpt.csv
hummingbird gifts,813.0,815.0,35927.0,,gpt.csv
coffee poster,813.0,826.0,39410.0,,gpt.csv
textile art,813.0,875.0,75815.0,,gpt.csv
cottagecore wall art,813.0,800.0,256045.0,260.0,gpt.csv
christian artwork,808.0,752.0,56718.0,,gpt.csv
vintage print,807.0,783.0,2206513.0,2900.0,gpt.csv
dark art,805.0,824.0,478792.0,,gpt.csv
woven wall art,804.0,824.0,33855.0,1300.0,gpt.csv
sea turtle,804.0,790.0,92671.0,165000.0,gpt.csv
resin wall art,803.0,972.0,43761.0,590.0,gpt.csv
black and white art,803.0,754.0,1477284.0,,gpt.csv
long narrow wall art,798.0,799.0,6833.0,590.0,gpt.csv
summer decor,797.0,743.0,653223.0,,gpt.csv
navy blue wall art,793.0,787.0,43034.0,880.0,gpt.csv
contemporary wall art,793.0,889.0,714831.0,1600.0,gpt.csv
martini wall art,791.0,786.0,24248.0,320.0,gpt.csv
mexico wall art,791.0,781.0,82782.0,1600.0,gpt.csv
autumn decor,789.0,842.0,636158.0,,gpt.csv
floral art print,789.0,784.0,720407.0,,gpt.csv
contemporary art,789.0,656.0,770958.0,,gpt.csv
hummingbird wall art,788.0,783.0,21594.0,480.0,gpt.csv
led wall art,785.0,1128.0,52113.0,1900.0,gpt.csv
vintage nursery art,785.0,780.0,211912.0,390.0,gpt.csv
lake house decor,784.0,780.0,73262.0,2900.0,gpt.csv
easter decorations,781.0,792.0,82002.0,27100.0,gpt.csv
travel wall art,778.0,771.0,697381.0,320.0,gpt.csv
food wall art,773.0,797.0,346900.0,260.0,gpt.csv
christmas wall decor,773.0,947.0,1947084.0,8100.0,gpt.csv
christian decor,772.0,788.0,556576.0,0.0,gpt.csv
farmhouse,772.0,907.0,1870343.0,110000.0,gpt.csv
stained glass wall art,763.0,875.0,80882.0,1000.0,gpt.csv
college wall art,763.0,792.0,107687.0,,gpt.csv
folklore,759.0,600.0,49161.0,,gpt.csv
landscape art print,758.0,908.0,1182671.0,,gpt.csv
kinetic wall art,747.0,853.0,1454.0,1000.0,gpt.csv
fall prints,747.0,737.0,490551.0,,gpt.csv
kids room art,743.0,738.0,1222704.0,0.0,gpt.csv
purple wall art,741.0,763.0,412079.0,720.0,gpt.csv
mosaic wall art,737.0,763.0,41130.0,1000.0,gpt.csv
long horizontal wall art,736.0,836.0,15922.0,880.0,gpt.csv
tropical,731.0,837.0,1211792.0,74000.0,gpt.csv
wall art prints trendy,726.0,746.0,466188.0,,gpt.csv
irish wall art,723.0,737.0,42181.0,390.0,gpt.csv
original artwork,723.0,697.0,170553.0,2900.0,gpt.csv
tv frame art,723.0,780.0,175323.0,1600.0,gpt.csv
football wall art,719.0,736.0,214976.0,320.0,gpt.csv
song lyric wall art,713.0,708.0,11500.0,390.0,gpt.csv
vintage oil painting,712.0,533.0,204753.0,1900.0,gpt.csv
wall art bedroom,708.0,695.0,3882955.0,6600.0,gpt.csv
home decor wall art,708.0,878.0,14791347.0,6600.0,gpt.csv
dining room art,706.0,714.0,2032893.0,,gpt.csv
abstract print,704.0,703.0,1029078.0,,gpt.csv
winter prints,699.0,699.0,392468.0,,gpt.csv
kids room decor,699.0,686.0,1533664.0,,gpt.csv
sports wall art,698.0,688.0,416625.0,590.0,gpt.csv
bird painting,694.0,690.0,91593.0,3600.0,gpt.csv
laundry room wall art,694.0,684.0,145626.0,720.0,gpt.csv
dandelion,693.0,848.0,36743.0,246000.0,gpt.csv
butterfly wall decor,690.0,731.0,144519.0,,gpt.csv
wood wall art large,689.0,675.0,41718.0,880.0,gpt.csv
matisse wall art,688.0,689.0,35693.0,480.0,gpt.csv
garage,688.0,900.0,228557.0,823000.0,gpt.csv
tree wall art,688.0,682.0,996805.0,1600.0,gpt.csv
fabric wall art,685.0,679.0,197418.0,1600.0,gpt.csv
rustic wall art,684.0,662.0,654859.0,1300.0,gpt.csv
sacred geometry wall art,683.0,677.0,11537.0,,gpt.csv
christmas digital download,683.0,602.0,1002108.0,30.0,gpt.csv
girls,683.0,922.0,7592680.0,,gpt.csv
cow print,682.0,644.0,129380.0,,gpt.csv
gift for book lovers,682.0,725.0,143335.0,22200.0,gpt.csv
lake wall art,679.0,674.0,188539.0,480.0,gpt.csv
halloween prints,675.0,726.0,673704.0,,gpt.csv
dinosaur wall art,671.0,664.0,45781.0,720.0,gpt.csv
surf wall art,670.0,663.0,47920.0,1600.0,gpt.csv
house decor,666.0,714.0,867931.0,9900.0,gpt.csv
tiger wall art,658.0,666.0,54728.0,480.0,gpt.csv
kitchen gifts,653.0,666.0,4258602.0,,gpt.csv
kids room wall art,652.0,647.0,1155808.0,,gpt.csv
california wall art,647.0,660.0,104217.0,320.0,gpt.csv
motivational quotes,645.0,714.0,341014.0,673000.0,gpt.csv
entryway art,643.0,672.0,2647707.0,880.0,gpt.csv
Moody Art,641.0,589.0,207678.0,,gpt.csv
monarch butterfly,633.0,656.0,31380.0,,gpt.csv
christmas printable,633.0,621.0,711084.0,,gpt.csv
woodland nursery art,632.0,610.0,74713.0,,gpt.csv
whimsical wall art,631.0,634.0,283596.0,590.0,gpt.csv
valentines day decor,627.0,682.0,452900.0,33100.0,gpt.csv
art prints download,625.0,787.0,3486536.0,,gpt.csv
art nouveau print,623.0,675.0,66095.0,590.0,gpt.csv
driftwood wall art,621.0,584.0,7336.0,4400.0,gpt.csv
christian gift,621.0,627.0,873608.0,8100.0,gpt.csv
geometric wood wall art,620.0,635.0,48724.0,880.0,gpt.csv
round wall art,620.0,661.0,128098.0,880.0,gpt.csv
gothic christmas,618.0,700.0,93870.0,,gpt.csv
bible verses,618.0,661.0,604739.0,450000.0,gpt.csv
flower poster,617.0,863.0,215434.0,,gpt.csv
digital download print,614.0,578.0,3759294.0,90.0,gpt.csv
halloween decoration,613.0,666.0,235053.0,,gpt.csv
sunflower wall art,612.0,614.0,93566.0,1000.0,gpt.csv
car wall art,611.0,646.0,185741.0,1300.0,gpt.csv
baby shark,610.0,589.0,14090.0,368000.0,gpt.csv
hummingbird art,610.0,605.0,39894.0,,gpt.csv
paris wall art,610.0,806.0,54975.0,480.0,gpt.csv
cool girl wall art,603.0,656.0,12651.0,,gpt.csv
family wall art,603.0,570.0,402501.0,720.0,gpt.csv
religious wall art,603.0,579.0,442310.0,880.0,gpt.csv
digital wall art prints,602.0,713.0,7120384.0,70.0,gpt.csv
spring wall art,601.0,597.0,278911.0,480.0,gpt.csv
rabbits,601.0,599.0,367085.0,,gpt.csv
scandinavian wall art,598.0,592.0,83667.0,720.0,gpt.csv
blue and green wall art,596.0,585.0,261289.0,720.0,gpt.csv
cute wall art,596.0,584.0,1203439.0,880.0,gpt.csv
teal wall art,595.0,567.0,58160.0,720.0,gpt.csv
new orleans wall art,594.0,589.0,18492.0,320.0,gpt.csv
album wall art,594.0,884.0,35527.0,390.0,gpt.csv
vintage floral print,594.0,588.0,274888.0,1300.0,gpt.csv
modern southern floral wall art,593.0,587.0,1319.0,,gpt.csv
ayatul kursi wall art,593.0,626.0,2576.0,320.0,gpt.csv
birth flower print,593.0,587.0,19537.0,,gpt.csv
large wood wall art,593.0,587.0,45947.0,880.0,gpt.csv
cowboy print,593.0,588.0,156238.0,880.0,gpt.csv
abstract art prints,593.0,449.0,971761.0,,gpt.csv
floral arrangement,592.0,586.0,71145.0,60500.0,gpt.csv
relaxation,592.0,439.0,173394.0,60500.0,gpt.csv
new york wall art,591.0,584.0,88599.0,880.0,gpt.csv
christian wall art printable,591.0,582.0,131055.0,110.0,gpt.csv
dog wall art,590.0,602.0,371687.0,880.0,gpt.csv
zen wall art,589.0,582.0,73400.0,590.0,gpt.csv
animal prints,588.0,577.0,1415690.0,22200.0,gpt.csv
pine tree wall art,585.0,579.0,39246.0,390.0,gpt.csv
heron wall art,583.0,576.0,10881.0,390.0,gpt.csv
antique tapestry,583.0,600.0,11752.0,,gpt.csv
four leaf clover,583.0,746.0,41111.0,,gpt.csv
digital download art prints,583.0,583.0,3467415.0,,gpt.csv
bird nerd,579.0,574.0,8279.0,590.0,gpt.csv
christmas printables,579.0,729.0,701379.0,,gpt.csv
long shower curtain,577.0,571.0,4837.0,8100.0,gpt.csv
elegant,577.0,594.0,1157538.0,60500.0,gpt.csv
woodblock print,575.0,844.0,19717.0,,gpt.csv
maximalist,573.0,708.0,122113.0,,gpt.csv
quirky wall art,572.0,571.0,96242.0,260.0,gpt.csv
geometric wood art,566.0,597.0,62418.0,320.0,gpt.csv
feminist wall art,563.0,583.0,44328.0,210.0,gpt.csv
blue ridge mountains wall art,557.0,663.0,5255.0,170.0,gpt.csv
wall art decor,557.0,465.0,14921780.0,14800.0,gpt.csv
mountains,553.0,583.0,701946.0,450000.0,gpt.csv
southwestern wall art,550.0,669.0,43852.0,390.0,gpt.csv
jesus painting,548.0,561.0,42020.0,,gpt.csv
mary magdalene,545.0,391.0,2484.0,165000.0,gpt.csv
solar system,541.0,672.0,25131.0,,gpt.csv
digital download poster,538.0,651.0,1048345.0,90.0,gpt.csv
plaster wall art,533.0,648.0,6931.0,1300.0,gpt.csv
digital prints wall art,533.0,598.0,7136029.0,210.0,gpt.csv
urban wall art,532.0,589.0,112569.0,390.0,gpt.csv
grandmacore,531.0,202.0,17644.0,,gpt.csv
metal outdoor wall art,530.0,562.0,59842.0,6600.0,gpt.csv
state wall art,528.0,543.0,115647.0,140.0,gpt.csv
black art prints wall art,528.0,537.0,1514051.0,,gpt.csv
winter decor,521.0,533.0,1086059.0,4400.0,gpt.csv
ocean print,520.0,528.0,276843.0,,gpt.csv
wood wall art modern,518.0,517.0,56780.0,40.0,gpt.csv
winter wall art,518.0,515.0,442639.0,1000.0,gpt.csv
bookish gift,517.0,705.0,374362.0,,gpt.csv
bar cart print,514.0,517.0,61792.0,,gpt.csv
cactus art,513.0,544.0,75157.0,1600.0,gpt.csv
african,513.0,566.0,508761.0,550000.0,gpt.csv
orange wall art,512.0,194.0,598620.0,720.0,gpt.csv
boho prints,512.0,755.0,641711.0,,gpt.csv
fish wall art,510.0,528.0,91557.0,1000.0,gpt.csv
santa wall art,508.0,546.0,277479.0,720.0,gpt.csv
wall art mockups,508.0,566.0,343418.0,390.0,gpt.csv
nature art,508.0,473.0,1130759.0,6600.0,gpt.csv
sculptural wall art,505.0,500.0,2438.0,3600.0,gpt.csv
surfboard wall art,503.0,496.0,13369.0,210.0,gpt.csv
winnie the pooh wall art,503.0,512.0,17519.0,720.0,gpt.csv
southwest wall art,502.0,497.0,37055.0,320.0,gpt.csv
cactus wall art,502.0,498.0,48977.0,720.0,gpt.csv
wildflower wall art,501.0,495.0,141957.0,590.0,gpt.csv
japanese art print,500.0,482.0,141756.0,,gpt.csv
minimalist art,500.0,497.0,1262930.0,5400.0,gpt.csv
nancy meyers wall art,498.0,492.0,2838.0,170.0,gpt.csv
fun wall art,498.0,485.0,231352.0,1300.0,gpt.csv
laser cut mandala wall art,496.0,540.0,9261.0,30.0,gpt.csv
vintage art print,496.0,454.0,1873488.0,2400.0,gpt.csv
sublimation design,495.0,465.0,1862527.0,1600.0,gpt.csv
joshua tree wall art,494.0,488.0,4974.0,170.0,gpt.csv
animal portrait,494.0,490.0,317865.0,12100.0,gpt.csv
french country wall art,493.0,486.0,42649.0,880.0,gpt.csv
easter prints,493.0,474.0,168543.0,720.0,gpt.csv
wall art prints set of 3,493.0,487.0,189389.0,20.0,gpt.csv
beach painting,491.0,484.0,172813.0,,gpt.csv
wood wall art decor,491.0,476.0,726859.0,9900.0,gpt.csv
french art,490.0,479.0,314392.0,,gpt.csv
pink and green wall art,489.0,482.0,163023.0,480.0,gpt.csv
movie wall art,489.0,456.0,267509.0,480.0,gpt.csv
coastal home decor,489.0,482.0,590999.0,,gpt.csv
trippy wall art,488.0,627.0,29095.0,260.0,gpt.csv
bar cart wall art,488.0,481.0,62025.0,140.0,gpt.csv
girl nursery wall art,488.0,518.0,195751.0,,gpt.csv
acoustic wall art,487.0,479.0,3134.0,880.0,gpt.csv
weird wall art,487.0,479.0,25663.0,260.0,gpt.csv
southwestern art,486.0,479.0,65235.0,1600.0,gpt.csv
william morris wall art,484.0,477.0,19232.0,590.0,gpt.csv
modern wall decor,484.0,477.0,1428535.0,4400.0,gpt.csv
buddha wall art,478.0,525.0,14033.0,720.0,gpt.csv
black cat wall art,478.0,476.0,112655.0,260.0,gpt.csv
spiritual wall art,474.0,439.0,166739.0,320.0,gpt.csv
wood unique wall art,472.0,513.0,47576.0,,gpt.csv
rustic decor,468.0,467.0,1344038.0,4400.0,gpt.csv
digital file,467.0,521.0,3668248.0,720.0,gpt.csv
feminine wall art,465.0,405.0,91588.0,,gpt.csv
vintage room decor,463.0,337.0,1301871.0,1300.0,gpt.csv
frame tv art spring,456.0,513.0,26418.0,,gpt.csv
forest painting,453.0,668.0,94900.0,,gpt.csv
album,448.0,217.0,248184.0,,gpt.csv
coquette room decor,431.0,540.0,52722.0,1600.0,gpt.csv
flower painting,431.0,429.0,355263.0,18100.0,gpt.csv
christmas canvas wall art,429.0,540.0,169833.0,1300.0,gpt.csv
print art,428.0,393.0,10327063.0,6600.0,gpt.csv
4th of july decor,427.0,421.0,97843.0,,gpt.csv
botanical art print,426.0,570.0,387647.0,,gpt.csv
mushroom wall art,425.0,402.0,51978.0,480.0,gpt.csv
cottage decor,425.0,514.0,366475.0,1900.0,gpt.csv
panoramic wall art,424.0,520.0,34385.0,480.0,gpt.csv
san francisco wall art,423.0,526.0,17864.0,260.0,gpt.csv
set of 3,423.0,560.0,777682.0,390.0,gpt.csv
art nouveau wall art,422.0,432.0,76901.0,320.0,gpt.csv
horror wall art,420.0,617.0,265432.0,140.0,gpt.csv
Spooky Decor,420.0,614.0,629729.0,,gpt.csv
coquette wall art,419.0,390.0,316952.0,210.0,gpt.csv
wall decoration,418.0,479.0,768565.0,60500.0,gpt.csv
red wall art,418.0,520.0,968391.0,1300.0,gpt.csv
swan print,416.0,470.0,13574.0,,gpt.csv
wall art wood,416.0,409.0,759953.0,9900.0,gpt.csv
monogram wall art,414.0,397.0,60187.0,480.0,gpt.csv
woodland nursery wall art,414.0,406.0,64008.0,320.0,gpt.csv
victorian wall art,413.0,443.0,139509.0,390.0,gpt.csv
dachshund gift,411.0,406.0,64420.0,,gpt.csv
vintage kitchen art,411.0,400.0,725364.0,,gpt.csv
valentines printable,410.0,539.0,169445.0,,gpt.csv
pink wall decor,410.0,372.0,1284135.0,1600.0,gpt.csv
butterfly print,409.0,410.0,108024.0,,gpt.csv
psalm 91 wall art,408.0,510.0,2357.0,320.0,gpt.csv
bathroom poster,408.0,445.0,342778.0,,gpt.csv
pink decor,408.0,399.0,2180543.0,,gpt.csv
graffiti wall art,406.0,424.0,43097.0,1900.0,gpt.csv
summer frame tv art,405.0,395.0,20920.0,,gpt.csv
spring prints,405.0,401.0,290682.0,590.0,gpt.csv
cowboy wall art,404.0,394.0,190128.0,720.0,gpt.csv
print wall art,404.0,385.0,9627699.0,2900.0,gpt.csv
the last supper wall art,403.0,397.0,3813.0,590.0,gpt.csv
floral rug,402.0,306.0,72562.0,,gpt.csv
easter printables,402.0,401.0,112446.0,,gpt.csv
digital download art print,402.0,314.0,3593537.0,,gpt.csv
girl sunglasses wall art,401.0,400.0,2589.0,,gpt.csv
feature wall,401.0,394.0,15576.0,,gpt.csv
large wall art oversized,401.0,394.0,29361.0,,gpt.csv
pink and blue wall art,400.0,394.0,218175.0,390.0,gpt.csv
pressed flower wall art,398.0,392.0,9986.0,480.0,gpt.csv
large metal wall art,398.0,420.0,22409.0,1900.0,gpt.csv
tall narrow wall art,397.0,390.0,3884.0,390.0,gpt.csv
fruit of the spirit wall art,397.0,389.0,5083.0,880.0,gpt.csv
charleston wall art,395.0,387.0,8653.0,210.0,gpt.csv
sea glass wall art,395.0,387.0,12140.0,720.0,gpt.csv
barn,395.0,410.0,193861.0,110000.0,gpt.csv
spring art,395.0,392.0,488360.0,,gpt.csv
nursery print,395.0,387.0,1000746.0,,gpt.csv
raven wall art,394.0,342.0,24041.0,210.0,gpt.csv
winter print,394.0,388.0,389109.0,390.0,gpt.csv
animal wall art,394.0,388.0,1389331.0,720.0,gpt.csv
grandmillenial wall art,393.0,386.0,9873.0,320.0,gpt.csv
jesus with children,393.0,388.0,36379.0,,gpt.csv
coastal wall art print,393.0,386.0,343778.0,,gpt.csv
fall print,393.0,388.0,490556.0,,gpt.csv
wall art download,393.0,432.0,4951804.0,110.0,gpt.csv
taylor swift wall art,392.0,292.0,15298.0,1000.0,gpt.csv
connecticut,392.0,527.0,18791.0,,gpt.csv
samsung frame tv,392.0,462.0,144285.0,74000.0,gpt.csv
boys room decor,391.0,409.0,110626.0,,gpt.csv
wall art for kitchen,391.0,385.0,2233860.0,1000.0,gpt.csv
grand millennial wall art,390.0,383.0,5252.0,,gpt.csv
art print set,390.0,377.0,562680.0,,gpt.csv
quirky home decor,388.0,380.0,133671.0,880.0,gpt.csv
Duck Painting,387.0,380.0,8528.0,,gpt.csv
navy wall art,387.0,340.0,65120.0,480.0,gpt.csv
asian wall art,387.0,372.0,83876.0,590.0,gpt.csv
tile wall art,385.0,378.0,53550.0,720.0,gpt.csv
hockey wall art,383.0,375.0,18433.0,210.0,gpt.csv
toddler girl wall art,383.0,376.0,30610.0,,gpt.csv
large abstract wall art,383.0,376.0,114053.0,2400.0,gpt.csv
copper wall art,380.0,411.0,55206.0,1300.0,gpt.csv
victorian art,379.0,337.0,268438.0,2400.0,gpt.csv
fantasy wall art,379.0,461.0,483218.0,260.0,gpt.csv
wall art home,378.0,565.0,14285588.0,1300.0,gpt.csv
fall wall decor,374.0,369.0,637471.0,1600.0,gpt.csv
art prints digital download,374.0,354.0,2665440.0,30.0,gpt.csv
rgb wall art,373.0,430.0,3010.0,40.0,gpt.csv
easter egg,373.0,320.0,177530.0,90500.0,gpt.csv
orchid wall art,372.0,366.0,11911.0,170.0,gpt.csv
wall art motivation,370.0,510.0,273030.0,1900.0,gpt.csv
narrow wall art,368.0,359.0,12481.0,390.0,gpt.csv
entomology,368.0,393.0,29936.0,,gpt.csv
romantic art,368.0,537.0,218739.0,,gpt.csv
the wiggles,365.0,544.0,15723.0,,gpt.csv
valentine decor,365.0,384.0,561894.0,,gpt.csv
rustic,364.0,210.0,1844648.0,,gpt.csv
aesthetic room decor,361.0,427.0,306136.0,2900.0,gpt.csv
wall art hypebeast,360.0,364.0,4902.0,70.0,gpt.csv
above bed wall art,358.0,358.0,46498.0,1900.0,gpt.csv
dachshund art,355.0,462.0,29466.0,,gpt.csv
animal print,355.0,429.0,1409589.0,22200.0,gpt.csv
mountain painting,353.0,370.0,90362.0,6600.0,gpt.csv
bathroom wall art funny,353.0,356.0,90368.0,1900.0,gpt.csv
children wall art,352.0,463.0,299956.0,,gpt.csv
blue green wall art,350.0,272.0,264370.0,720.0,gpt.csv
spiritual,349.0,180.0,710758.0,74000.0,gpt.csv
digital downloads wall art,349.0,369.0,4937616.0,170.0,gpt.csv
wildflower print,347.0,370.0,134966.0,,gpt.csv
prints wall art trendy,345.0,359.0,388284.0,,gpt.csv
french wall art,344.0,357.0,189291.0,880.0,gpt.csv
japanese prints,343.0,358.0,158560.0,1900.0,gpt.csv
floral pattern,343.0,280.0,472934.0,,gpt.csv
aviation wall art,340.0,332.0,19416.0,480.0,gpt.csv
american flag art,340.0,351.0,133823.0,,gpt.csv
book lovers gift,340.0,440.0,142986.0,,gpt.csv
black woman wall art,338.0,339.0,162833.0,,gpt.csv
digitaldownload,336.0,345.0,25492.0,,gpt.csv
cottagecore art,334.0,386.0,367699.0,,gpt.csv
guest check wall art,333.0,345.0,9388.0,170.0,gpt.csv
fine art,333.0,309.0,717246.0,33100.0,gpt.csv
circular wall art,332.0,390.0,6278.0,,gpt.csv
speakeasy wall art,331.0,484.0,2763.0,140.0,gpt.csv
16x24 wall art,328.0,409.0,6362.0,170.0,gpt.csv
18x18 pillow cover,328.0,409.0,29605.0,6600.0,gpt.csv
wall art and decor,328.0,395.0,14696507.0,14800.0,gpt.csv
chinoiserie print,327.0,335.0,27744.0,,gpt.csv
bible wall art,327.0,382.0,291592.0,1900.0,gpt.csv
tennis wall art,324.0,426.0,12672.0,260.0,gpt.csv
lake painting,324.0,378.0,55374.0,,gpt.csv
airplane wall art,323.0,330.0,24105.0,590.0,gpt.csv
industrial wall art,323.0,472.0,36837.0,480.0,gpt.csv
name wall art,323.0,378.0,283170.0,320.0,gpt.csv
hymn wall art,322.0,321.0,9065.0,110.0,gpt.csv
personalized flag,322.0,322.0,85602.0,720.0,gpt.csv
jesus christ,322.0,274.0,130117.0,246000.0,gpt.csv
wall art poster,319.0,293.0,2985117.0,1300.0,gpt.csv
light academia,318.0,415.0,29142.0,,gpt.csv
victorian gothic,318.0,314.0,70868.0,,gpt.csv
christmas wall art print,317.0,314.0,1108638.0,70.0,gpt.csv
room,317.0,389.0,6694991.0,165000.0,gpt.csv
psalm wall art,315.0,465.0,37422.0,50.0,gpt.csv
chess wall art,314.0,438.0,4372.0,170.0,gpt.csv
